Overriding config with config/finetune_tt7_5k.py:
import time

out_dir = 'out-shakespeare-char-4l8h-ft'
eval_interval = 250
eval_iters = 200
log_inerval = 10

wandb_log = False # feel free to turn on
wandb_project = 'ft7_5k-char'
wandb_run_name = 'ft-' + str(time.time())

dataset = 'tt_7_5k'
init_from = 'resume' # this is the largest GPT-2 model

# only save checkpoints if the validation loss improves
always_save_checkpoint = True

# the number of examples per iter:
# 1 batch_size * 32 grad_accum * 1024 tokens = 32,768 tokens/iter
# shakespeare has 301,966 tokens, so 1 epoch ~= 9.2 iters
batch_size = 64
gradient_accumulation_steps = 1
max_iters = 7500
block_size = 256

# finetune at constant LR
learning_rate = 1e-3
lr_decay_iters = 7500

min_lr = 1e-4
beta2 = 0.99

tokens per iteration will be: 16,384
found vocab_size = 65 (inside data/tt_7_5k/meta.pkl)
Resuming training from out-shakespeare-char-4l8h-ft
number of parameters: 7.11M
num decayed parameter tensors: 18, with 7,201,152 parameters
num non-decayed parameter tensors: 9, with 3,456 parameters
using fused AdamW: True
compiling the model... (takes a ~minute)
iter 3435: loss 0.6758, time 72.09ms, mfu 3.51%
iter 3436: loss 0.6783, time 69.75ms, mfu 3.51%
iter 3437: loss 0.6836, time 72.23ms, mfu 3.51%
iter 3438: loss 0.6833, time 69.62ms, mfu 3.51%
iter 3439: loss 0.6713, time 72.24ms, mfu 3.51%
iter 3440: loss 0.6729, time 69.96ms, mfu 3.51%
iter 3441: loss 0.7093, time 72.47ms, mfu 3.50%
iter 3442: loss 0.6339, time 69.12ms, mfu 3.51%
iter 3443: loss 0.6894, time 71.81ms, mfu 3.51%
iter 3444: loss 0.6421, time 69.83ms, mfu 3.51%
iter 3445: loss 0.6750, time 71.89ms, mfu 3.51%
iter 3446: loss 0.7150, time 69.50ms, mfu 3.51%
iter 3447: loss 0.7376, time 72.01ms, mfu 3.51%
iter 3448: loss 0.6703, time 70.40ms, mfu 3.51%
iter 3449: loss 0.6676, time 72.10ms, mfu 3.50%
iter 3450: loss 0.6797, time 69.71ms, mfu 3.51%
iter 3451: loss 0.6203, time 71.92ms, mfu 3.51%
iter 3452: loss 0.7024, time 70.40ms, mfu 3.51%
iter 3453: loss 0.6677, time 72.61ms, mfu 3.50%
iter 3454: loss 0.6450, time 70.34ms, mfu 3.50%
iter 3455: loss 0.6172, time 70.28ms, mfu 3.51%
iter 3456: loss 0.6969, time 69.62ms, mfu 3.51%
iter 3457: loss 0.6278, time 71.95ms, mfu 3.51%
iter 3458: loss 0.6809, time 69.51ms, mfu 3.51%
iter 3459: loss 0.6706, time 72.28ms, mfu 3.51%
iter 3460: loss 0.6595, time 69.47ms, mfu 3.51%
iter 3461: loss 0.6331, time 72.10ms, mfu 3.51%
iter 3462: loss 0.6503, time 69.54ms, mfu 3.51%
iter 3463: loss 0.6553, time 72.53ms, mfu 3.51%
iter 3464: loss 0.6807, time 69.44ms, mfu 3.51%
iter 3465: loss 0.6750, time 72.55ms, mfu 3.51%
iter 3466: loss 0.6595, time 70.27ms, mfu 3.51%
iter 3467: loss 0.6484, time 72.11ms, mfu 3.50%
iter 3468: loss 0.7034, time 69.76ms, mfu 3.51%
iter 3469: loss 0.6323, time 71.61ms, mfu 3.51%
iter 3470: loss 0.6501, time 69.98ms, mfu 3.51%
iter 3471: loss 0.6690, time 71.40ms, mfu 3.51%
iter 3472: loss 0.6544, time 70.59ms, mfu 3.51%
iter 3473: loss 0.6644, time 72.60ms, mfu 3.50%
iter 3474: loss 0.6127, time 69.88ms, mfu 3.51%
iter 3475: loss 0.6495, time 71.82ms, mfu 3.50%
iter 3476: loss 0.6464, time 70.35ms, mfu 3.51%
iter 3477: loss 0.6564, time 70.90ms, mfu 3.51%
iter 3478: loss 0.7119, time 70.04ms, mfu 3.51%
iter 3479: loss 0.6695, time 70.98ms, mfu 3.51%
iter 3480: loss 0.6881, time 69.44ms, mfu 3.52%
iter 3481: loss 0.5974, time 71.67ms, mfu 3.51%
iter 3482: loss 0.6225, time 69.34ms, mfu 3.52%
iter 3483: loss 0.6876, time 72.30ms, mfu 3.51%
iter 3484: loss 0.6441, time 69.67ms, mfu 3.52%
iter 3485: loss 0.6395, time 72.20ms, mfu 3.51%
iter 3486: loss 0.6526, time 69.55ms, mfu 3.52%
iter 3487: loss 0.6349, time 72.27ms, mfu 3.51%
iter 3488: loss 0.5863, time 70.33ms, mfu 3.51%
iter 3489: loss 0.6271, time 72.57ms, mfu 3.50%
iter 3490: loss 0.6714, time 70.02ms, mfu 3.51%
iter 3491: loss 0.6548, time 70.65ms, mfu 3.51%
iter 3492: loss 0.6537, time 69.35ms, mfu 3.52%
iter 3493: loss 0.6540, time 72.65ms, mfu 3.51%
iter 3494: loss 0.6825, time 69.70ms, mfu 3.51%
iter 3495: loss 0.6314, time 71.87ms, mfu 3.51%
iter 3496: loss 0.6392, time 68.78ms, mfu 3.52%
iter 3497: loss 0.6166, time 73.01ms, mfu 3.51%
iter 3498: loss 0.6006, time 70.52ms, mfu 3.51%
iter 3499: loss 0.6402, time 71.13ms, mfu 3.51%
step 3500: train loss 0.6408, val loss 2.1852
saving checkpoint to out-shakespeare-char-4l8h-ft
iter 3500: loss 0.6484, time 8590.93ms, mfu 3.16%
iter 3501: loss 0.6278, time 70.53ms, mfu 3.20%
iter 3502: loss 0.5838, time 68.59ms, mfu 3.24%
iter 3503: loss 0.6027, time 71.73ms, mfu 3.26%
iter 3504: loss 0.6307, time 70.09ms, mfu 3.29%
iter 3505: loss 0.6744, time 70.95ms, mfu 3.31%
iter 3506: loss 0.6263, time 69.61ms, mfu 3.34%
iter 3507: loss 0.6142, time 71.74ms, mfu 3.35%
iter 3508: loss 0.6610, time 70.07ms, mfu 3.37%
iter 3509: loss 0.6473, time 72.09ms, mfu 3.38%
iter 3510: loss 0.6323, time 69.76ms, mfu 3.40%
iter 3511: loss 0.6142, time 71.83ms, mfu 3.40%
iter 3512: loss 0.6723, time 69.00ms, mfu 3.42%
iter 3513: loss 0.6401, time 71.86ms, mfu 3.43%
iter 3514: loss 0.6301, time 70.45ms, mfu 3.44%
iter 3515: loss 0.6064, time 72.09ms, mfu 3.44%
iter 3516: loss 0.6476, time 70.12ms, mfu 3.45%
iter 3517: loss 0.6357, time 71.52ms, mfu 3.45%
iter 3518: loss 0.6334, time 69.65ms, mfu 3.46%
iter 3519: loss 0.6101, time 71.36ms, mfu 3.47%
iter 3520: loss 0.6531, time 70.73ms, mfu 3.47%
iter 3521: loss 0.6118, time 72.12ms, mfu 3.47%
iter 3522: loss 0.6299, time 69.62ms, mfu 3.48%
iter 3523: loss 0.5940, time 71.23ms, mfu 3.48%
iter 3524: loss 0.6466, time 69.63ms, mfu 3.49%
iter 3525: loss 0.6448, time 71.69ms, mfu 3.49%
iter 3526: loss 0.5876, time 69.76ms, mfu 3.50%
iter 3527: loss 0.6185, time 71.85ms, mfu 3.49%
iter 3528: loss 0.6155, time 69.81ms, mfu 3.50%
iter 3529: loss 0.5932, time 71.56ms, mfu 3.50%
iter 3530: loss 0.6254, time 69.83ms, mfu 3.50%
iter 3531: loss 0.5658, time 72.32ms, mfu 3.50%
iter 3532: loss 0.6303, time 70.02ms, mfu 3.50%
iter 3533: loss 0.6249, time 72.16ms, mfu 3.50%
iter 3534: loss 0.6301, time 69.51ms, mfu 3.50%
iter 3535: loss 0.6280, time 71.89ms, mfu 3.50%
iter 3536: loss 0.6488, time 70.49ms, mfu 3.50%
iter 3537: loss 0.6289, time 71.40ms, mfu 3.50%
iter 3538: loss 0.5953, time 68.80ms, mfu 3.51%
iter 3539: loss 0.6131, time 72.74ms, mfu 3.50%
iter 3540: loss 0.6095, time 69.73ms, mfu 3.51%
iter 3541: loss 0.6241, time 72.17ms, mfu 3.50%
iter 3542: loss 0.6104, time 70.80ms, mfu 3.50%
iter 3543: loss 0.6229, time 71.34ms, mfu 3.50%
iter 3544: loss 0.6327, time 70.22ms, mfu 3.51%
iter 3545: loss 0.6214, time 72.27ms, mfu 3.50%
iter 3546: loss 0.5739, time 69.96ms, mfu 3.50%
iter 3547: loss 0.6115, time 71.95ms, mfu 3.50%
iter 3548: loss 0.5892, time 70.08ms, mfu 3.50%
iter 3549: loss 0.6201, time 71.97ms, mfu 3.50%
iter 3550: loss 0.6280, time 69.82ms, mfu 3.51%
iter 3551: loss 0.6242, time 71.58ms, mfu 3.50%
iter 3552: loss 0.6158, time 69.85ms, mfu 3.51%
iter 3553: loss 0.5952, time 72.04ms, mfu 3.50%
iter 3554: loss 0.6005, time 69.80ms, mfu 3.51%
iter 3555: loss 0.5980, time 72.22ms, mfu 3.50%
iter 3556: loss 0.5870, time 69.97ms, mfu 3.51%
iter 3557: loss 0.5854, time 72.09ms, mfu 3.50%
iter 3558: loss 0.6363, time 69.18ms, mfu 3.51%
iter 3559: loss 0.6008, time 72.58ms, mfu 3.50%
iter 3560: loss 0.6380, time 70.56ms, mfu 3.50%
iter 3561: loss 0.6419, time 71.82ms, mfu 3.50%
iter 3562: loss 0.6477, time 70.07ms, mfu 3.51%
iter 3563: loss 0.6048, time 71.33ms, mfu 3.50%
iter 3564: loss 0.5774, time 69.22ms, mfu 3.51%
iter 3565: loss 0.6319, time 72.17ms, mfu 3.51%
iter 3566: loss 0.6349, time 69.76ms, mfu 3.51%
iter 3567: loss 0.5862, time 71.50ms, mfu 3.51%
iter 3568: loss 0.6423, time 69.54ms, mfu 3.52%
iter 3569: loss 0.6188, time 71.56ms, mfu 3.51%
iter 3570: loss 0.6141, time 69.58ms, mfu 3.52%
iter 3571: loss 0.5960, time 71.65ms, mfu 3.51%
iter 3572: loss 0.6162, time 71.03ms, mfu 3.51%
iter 3573: loss 0.6165, time 71.30ms, mfu 3.51%
iter 3574: loss 0.6051, time 69.10ms, mfu 3.52%
iter 3575: loss 0.5868, time 71.94ms, mfu 3.51%
iter 3576: loss 0.6048, time 69.67ms, mfu 3.52%
iter 3577: loss 0.5704, time 71.93ms, mfu 3.51%
iter 3578: loss 0.6025, time 70.35ms, mfu 3.51%
iter 3579: loss 0.5876, time 72.32ms, mfu 3.51%
iter 3580: loss 0.5885, time 69.92ms, mfu 3.51%
iter 3581: loss 0.5832, time 72.48ms, mfu 3.50%
iter 3582: loss 0.5945, time 70.66ms, mfu 3.51%
iter 3583: loss 0.5975, time 71.94ms, mfu 3.50%
iter 3584: loss 0.5669, time 69.65ms, mfu 3.51%
iter 3585: loss 0.6021, time 71.55ms, mfu 3.50%
iter 3586: loss 0.6157, time 70.76ms, mfu 3.51%
iter 3587: loss 0.6294, time 71.50ms, mfu 3.50%
iter 3588: loss 0.5779, time 69.14ms, mfu 3.51%
iter 3589: loss 0.5754, time 72.03ms, mfu 3.51%
iter 3590: loss 0.5683, time 69.93ms, mfu 3.51%
iter 3591: loss 0.5794, time 71.79ms, mfu 3.51%
iter 3592: loss 0.5677, time 70.67ms, mfu 3.51%
iter 3593: loss 0.5905, time 72.23ms, mfu 3.50%
iter 3594: loss 0.6177, time 70.33ms, mfu 3.50%
iter 3595: loss 0.5613, time 72.61ms, mfu 3.50%
iter 3596: loss 0.6019, time 69.96ms, mfu 3.50%
iter 3597: loss 0.5671, time 71.37ms, mfu 3.50%
iter 3598: loss 0.5812, time 69.40ms, mfu 3.51%
iter 3599: loss 0.5744, time 71.54ms, mfu 3.51%
iter 3600: loss 0.5996, time 69.61ms, mfu 3.51%
iter 3601: loss 0.5783, time 71.83ms, mfu 3.51%
iter 3602: loss 0.5876, time 70.32ms, mfu 3.51%
iter 3603: loss 0.6020, time 71.54ms, mfu 3.51%
iter 3604: loss 0.5819, time 69.70ms, mfu 3.51%
iter 3605: loss 0.5935, time 72.23ms, mfu 3.51%
iter 3606: loss 0.5656, time 69.30ms, mfu 3.51%
iter 3607: loss 0.5882, time 72.37ms, mfu 3.51%
iter 3608: loss 0.5794, time 69.74ms, mfu 3.51%
iter 3609: loss 0.5720, time 71.32ms, mfu 3.51%
iter 3610: loss 0.5593, time 69.52ms, mfu 3.52%
iter 3611: loss 0.5735, time 71.79ms, mfu 3.51%
iter 3612: loss 0.5600, time 69.75ms, mfu 3.52%
iter 3613: loss 0.5883, time 72.57ms, mfu 3.51%
iter 3614: loss 0.5941, time 69.84ms, mfu 3.51%
iter 3615: loss 0.6021, time 71.76ms, mfu 3.51%
iter 3616: loss 0.5594, time 70.06ms, mfu 3.51%
iter 3617: loss 0.5580, time 71.59ms, mfu 3.51%
iter 3618: loss 0.6085, time 69.57ms, mfu 3.52%
iter 3619: loss 0.5358, time 71.77ms, mfu 3.51%
iter 3620: loss 0.5789, time 70.39ms, mfu 3.51%
iter 3621: loss 0.5653, time 71.44ms, mfu 3.51%
iter 3622: loss 0.5786, time 68.80ms, mfu 3.52%
iter 3623: loss 0.5401, time 72.71ms, mfu 3.51%
iter 3624: loss 0.5666, time 70.27ms, mfu 3.51%
iter 3625: loss 0.5741, time 72.38ms, mfu 3.51%
iter 3626: loss 0.5653, time 69.42ms, mfu 3.51%
iter 3627: loss 0.5697, time 70.79ms, mfu 3.51%
iter 3628: loss 0.5984, time 69.84ms, mfu 3.52%
iter 3629: loss 0.5964, time 72.91ms, mfu 3.51%
iter 3630: loss 0.5784, time 69.77ms, mfu 3.51%
iter 3631: loss 0.5810, time 72.04ms, mfu 3.51%
iter 3632: loss 0.5498, time 69.80ms, mfu 3.51%
iter 3633: loss 0.5736, time 71.63ms, mfu 3.51%
iter 3634: loss 0.6009, time 70.46ms, mfu 3.51%
iter 3635: loss 0.5994, time 71.24ms, mfu 3.51%
iter 3636: loss 0.5509, time 69.51ms, mfu 3.52%
iter 3637: loss 0.5602, time 71.89ms, mfu 3.51%
iter 3638: loss 0.5390, time 70.05ms, mfu 3.51%
iter 3639: loss 0.5752, time 72.25ms, mfu 3.51%
iter 3640: loss 0.5994, time 69.89ms, mfu 3.51%
iter 3641: loss 0.5626, time 72.19ms, mfu 3.50%
iter 3642: loss 0.5489, time 70.01ms, mfu 3.51%
iter 3643: loss 0.5706, time 71.99ms, mfu 3.50%
iter 3644: loss 0.5798, time 69.81ms, mfu 3.51%
iter 3645: loss 0.5518, time 73.12ms, mfu 3.50%
iter 3646: loss 0.5623, time 68.99ms, mfu 3.51%
iter 3647: loss 0.5843, time 72.18ms, mfu 3.50%
iter 3648: loss 0.5706, time 69.87ms, mfu 3.51%
iter 3649: loss 0.5273, time 71.67ms, mfu 3.50%
iter 3650: loss 0.5749, time 69.81ms, mfu 3.51%
iter 3651: loss 0.5416, time 72.15ms, mfu 3.50%
iter 3652: loss 0.5459, time 69.87ms, mfu 3.51%
iter 3653: loss 0.5571, time 72.04ms, mfu 3.50%
iter 3654: loss 0.5881, time 69.89ms, mfu 3.51%
iter 3655: loss 0.5750, time 72.39ms, mfu 3.50%
iter 3656: loss 0.5703, time 69.84ms, mfu 3.51%
iter 3657: loss 0.5172, time 72.03ms, mfu 3.50%
iter 3658: loss 0.6030, time 71.02ms, mfu 3.50%
iter 3659: loss 0.5620, time 72.12ms, mfu 3.50%
iter 3660: loss 0.5146, time 70.81ms, mfu 3.50%
iter 3661: loss 0.5559, time 70.92ms, mfu 3.50%
iter 3662: loss 0.5661, time 69.66ms, mfu 3.51%
iter 3663: loss 0.5344, time 71.91ms, mfu 3.50%
iter 3664: loss 0.5357, time 69.75ms, mfu 3.51%
iter 3665: loss 0.5373, time 71.46ms, mfu 3.51%
iter 3666: loss 0.5866, time 68.22ms, mfu 3.52%
iter 3667: loss 0.5553, time 72.24ms, mfu 3.51%
iter 3668: loss 0.5475, time 69.77ms, mfu 3.52%
iter 3669: loss 0.5003, time 73.10ms, mfu 3.51%
iter 3670: loss 0.5627, time 70.74ms, mfu 3.51%
iter 3671: loss 0.6052, time 71.57ms, mfu 3.50%
iter 3672: loss 0.5372, time 70.85ms, mfu 3.50%
iter 3673: loss 0.5151, time 72.01ms, mfu 3.50%
iter 3674: loss 0.5562, time 69.83ms, mfu 3.50%
iter 3675: loss 0.5150, time 71.79ms, mfu 3.50%
iter 3676: loss 0.5284, time 70.49ms, mfu 3.50%
iter 3677: loss 0.5183, time 72.36ms, mfu 3.50%
iter 3678: loss 0.5298, time 70.15ms, mfu 3.50%
iter 3679: loss 0.5656, time 71.37ms, mfu 3.50%
iter 3680: loss 0.5045, time 69.99ms, mfu 3.51%
iter 3681: loss 0.5409, time 71.79ms, mfu 3.50%
iter 3682: loss 0.5843, time 69.38ms, mfu 3.51%
iter 3683: loss 0.5565, time 71.79ms, mfu 3.50%
iter 3684: loss 0.5282, time 69.46ms, mfu 3.51%
iter 3685: loss 0.5620, time 71.01ms, mfu 3.51%
iter 3686: loss 0.5546, time 69.67ms, mfu 3.52%
iter 3687: loss 0.5394, time 73.09ms, mfu 3.51%
iter 3688: loss 0.5743, time 69.03ms, mfu 3.52%
iter 3689: loss 0.5121, time 72.24ms, mfu 3.51%
iter 3690: loss 0.5361, time 70.52ms, mfu 3.51%
iter 3691: loss 0.5554, time 71.44ms, mfu 3.51%
iter 3692: loss 0.5903, time 71.11ms, mfu 3.51%
iter 3693: loss 0.5512, time 71.28ms, mfu 3.50%
iter 3694: loss 0.5889, time 69.66ms, mfu 3.51%
iter 3695: loss 0.4904, time 72.07ms, mfu 3.50%
iter 3696: loss 0.5286, time 70.31ms, mfu 3.51%
iter 3697: loss 0.5102, time 72.38ms, mfu 3.50%
iter 3698: loss 0.5189, time 70.24ms, mfu 3.50%
iter 3699: loss 0.5145, time 71.91ms, mfu 3.50%
iter 3700: loss 0.5280, time 70.49ms, mfu 3.50%
iter 3701: loss 0.5273, time 71.20ms, mfu 3.50%
iter 3702: loss 0.5528, time 69.05ms, mfu 3.51%
iter 3703: loss 0.5182, time 71.58ms, mfu 3.51%
iter 3704: loss 0.5509, time 69.30ms, mfu 3.52%
iter 3705: loss 0.5286, time 71.93ms, mfu 3.51%
iter 3706: loss 0.5376, time 69.84ms, mfu 3.52%
iter 3707: loss 0.5775, time 72.28ms, mfu 3.51%
iter 3708: loss 0.5409, time 70.33ms, mfu 3.51%
iter 3709: loss 0.5154, time 71.64ms, mfu 3.51%
iter 3710: loss 0.4837, time 70.80ms, mfu 3.51%
iter 3711: loss 0.4836, time 71.60ms, mfu 3.50%
iter 3712: loss 0.5712, time 70.40ms, mfu 3.51%
iter 3713: loss 0.5086, time 71.54ms, mfu 3.50%
iter 3714: loss 0.5186, time 68.71ms, mfu 3.52%
iter 3715: loss 0.4996, time 71.74ms, mfu 3.51%
iter 3716: loss 0.5295, time 70.42ms, mfu 3.51%
iter 3717: loss 0.5451, time 71.30ms, mfu 3.51%
iter 3718: loss 0.5667, time 70.16ms, mfu 3.51%
iter 3719: loss 0.5095, time 71.93ms, mfu 3.51%
iter 3720: loss 0.5178, time 69.95ms, mfu 3.51%
iter 3721: loss 0.5723, time 72.92ms, mfu 3.50%
iter 3722: loss 0.4562, time 70.41ms, mfu 3.51%
iter 3723: loss 0.5189, time 70.60ms, mfu 3.51%
iter 3724: loss 0.4929, time 70.61ms, mfu 3.51%
iter 3725: loss 0.5431, time 71.01ms, mfu 3.51%
iter 3726: loss 0.5435, time 70.23ms, mfu 3.51%
iter 3727: loss 0.4940, time 72.06ms, mfu 3.51%
iter 3728: loss 0.5098, time 69.98ms, mfu 3.51%
iter 3729: loss 0.5337, time 71.96ms, mfu 3.50%
iter 3730: loss 0.5313, time 68.98ms, mfu 3.51%
iter 3731: loss 0.5299, time 73.05ms, mfu 3.50%
iter 3732: loss 0.5403, time 71.26ms, mfu 3.50%
iter 3733: loss 0.5409, time 70.84ms, mfu 3.50%
iter 3734: loss 0.5249, time 70.68ms, mfu 3.50%
iter 3735: loss 0.5289, time 71.59ms, mfu 3.50%
iter 3736: loss 0.4813, time 71.32ms, mfu 3.50%
iter 3737: loss 0.5483, time 71.99ms, mfu 3.50%
iter 3738: loss 0.5155, time 70.04ms, mfu 3.50%
iter 3739: loss 0.5259, time 71.90ms, mfu 3.50%
iter 3740: loss 0.5284, time 69.75ms, mfu 3.50%
iter 3741: loss 0.5156, time 71.44ms, mfu 3.50%
iter 3742: loss 0.4927, time 68.95ms, mfu 3.51%
iter 3743: loss 0.5314, time 72.29ms, mfu 3.50%
iter 3744: loss 0.4860, time 69.44ms, mfu 3.51%
iter 3745: loss 0.5283, time 71.64ms, mfu 3.51%
iter 3746: loss 0.5023, time 69.95ms, mfu 3.51%
iter 3747: loss 0.4875, time 71.50ms, mfu 3.51%
iter 3748: loss 0.4925, time 69.38ms, mfu 3.52%
iter 3749: loss 0.4910, time 72.46ms, mfu 3.51%
step 3750: train loss 0.5125, val loss 2.4247
saving checkpoint to out-shakespeare-char-4l8h-ft
iter 3750: loss 0.5044, time 8629.88ms, mfu 3.16%
iter 3751: loss 0.5144, time 72.91ms, mfu 3.19%
iter 3752: loss 0.5016, time 70.47ms, mfu 3.22%
iter 3753: loss 0.5210, time 71.96ms, mfu 3.24%
iter 3754: loss 0.4764, time 68.64ms, mfu 3.28%
iter 3755: loss 0.5087, time 70.21ms, mfu 3.31%
iter 3756: loss 0.5360, time 68.76ms, mfu 3.34%
iter 3757: loss 0.4820, time 68.99ms, mfu 3.36%
iter 3758: loss 0.5152, time 71.18ms, mfu 3.38%
iter 3759: loss 0.4865, time 69.84ms, mfu 3.40%
iter 3760: loss 0.5022, time 72.36ms, mfu 3.40%
iter 3761: loss 0.5128, time 69.01ms, mfu 3.42%
iter 3762: loss 0.5073, time 72.88ms, mfu 3.42%
iter 3763: loss 0.5381, time 73.08ms, mfu 3.42%
iter 3764: loss 0.5303, time 69.35ms, mfu 3.43%
iter 3765: loss 0.5055, time 68.98ms, mfu 3.45%
iter 3766: loss 0.5418, time 70.98ms, mfu 3.46%
iter 3767: loss 0.5152, time 69.32ms, mfu 3.47%
iter 3768: loss 0.4903, time 72.47ms, mfu 3.47%
iter 3769: loss 0.5031, time 69.99ms, mfu 3.47%
iter 3770: loss 0.4914, time 71.72ms, mfu 3.47%
iter 3771: loss 0.4746, time 69.05ms, mfu 3.49%
iter 3772: loss 0.5083, time 72.38ms, mfu 3.48%
iter 3773: loss 0.4893, time 69.41ms, mfu 3.49%
iter 3774: loss 0.4392, time 71.65ms, mfu 3.49%
iter 3775: loss 0.5253, time 69.66ms, mfu 3.50%
iter 3776: loss 0.5062, time 71.82ms, mfu 3.49%
iter 3777: loss 0.5365, time 69.94ms, mfu 3.50%
iter 3778: loss 0.5442, time 71.15ms, mfu 3.50%
iter 3779: loss 0.4911, time 69.12ms, mfu 3.51%
iter 3780: loss 0.4578, time 72.02ms, mfu 3.50%
iter 3781: loss 0.4909, time 68.76ms, mfu 3.52%
iter 3782: loss 0.4991, time 70.22ms, mfu 3.52%
iter 3783: loss 0.5168, time 69.93ms, mfu 3.52%
iter 3784: loss 0.5400, time 68.61ms, mfu 3.53%
iter 3785: loss 0.4574, time 70.80ms, mfu 3.53%
iter 3786: loss 0.4544, time 70.47ms, mfu 3.53%
iter 3787: loss 0.5111, time 71.11ms, mfu 3.53%
iter 3788: loss 0.4712, time 69.17ms, mfu 3.53%
iter 3789: loss 0.5230, time 71.05ms, mfu 3.53%
iter 3790: loss 0.5182, time 69.87ms, mfu 3.53%
iter 3791: loss 0.5176, time 72.20ms, mfu 3.52%
iter 3792: loss 0.5187, time 70.94ms, mfu 3.52%
iter 3793: loss 0.5110, time 72.47ms, mfu 3.51%
iter 3794: loss 0.4684, time 70.31ms, mfu 3.52%
iter 3795: loss 0.5125, time 71.10ms, mfu 3.51%
iter 3796: loss 0.4815, time 70.49ms, mfu 3.52%
iter 3797: loss 0.4767, time 71.84ms, mfu 3.51%
iter 3798: loss 0.4595, time 70.41ms, mfu 3.51%
iter 3799: loss 0.5059, time 71.81ms, mfu 3.51%
iter 3800: loss 0.4713, time 70.16ms, mfu 3.51%
iter 3801: loss 0.4891, time 72.36ms, mfu 3.50%
iter 3802: loss 0.4903, time 70.18ms, mfu 3.51%
iter 3803: loss 0.4957, time 71.92ms, mfu 3.50%
iter 3804: loss 0.4875, time 69.69ms, mfu 3.51%
iter 3805: loss 0.5105, time 70.60ms, mfu 3.51%
iter 3806: loss 0.5103, time 69.52ms, mfu 3.52%
iter 3807: loss 0.5352, time 71.38ms, mfu 3.51%
iter 3808: loss 0.4914, time 70.54ms, mfu 3.51%
iter 3809: loss 0.5170, time 70.70ms, mfu 3.52%
iter 3810: loss 0.4739, time 70.21ms, mfu 3.52%
iter 3811: loss 0.4601, time 72.04ms, mfu 3.51%
iter 3812: loss 0.4580, time 69.54ms, mfu 3.52%
iter 3813: loss 0.4713, time 73.33ms, mfu 3.51%
iter 3814: loss 0.5013, time 69.76ms, mfu 3.51%
iter 3815: loss 0.4604, time 71.74ms, mfu 3.51%
iter 3816: loss 0.4919, time 69.62ms, mfu 3.51%
iter 3817: loss 0.4955, time 73.02ms, mfu 3.50%
iter 3818: loss 0.4933, time 69.97ms, mfu 3.51%
iter 3819: loss 0.4550, time 71.59ms, mfu 3.50%
iter 3820: loss 0.4730, time 69.71ms, mfu 3.51%
iter 3821: loss 0.4308, time 72.58ms, mfu 3.50%
iter 3822: loss 0.5059, time 71.26ms, mfu 3.50%
iter 3823: loss 0.4682, time 71.40ms, mfu 3.50%
iter 3824: loss 0.4414, time 68.81ms, mfu 3.51%
iter 3825: loss 0.4748, time 72.14ms, mfu 3.50%
iter 3826: loss 0.4605, time 70.32ms, mfu 3.51%
iter 3827: loss 0.4811, time 71.98ms, mfu 3.50%
iter 3828: loss 0.4909, time 69.41ms, mfu 3.51%
iter 3829: loss 0.4337, time 72.59ms, mfu 3.50%
iter 3830: loss 0.4687, time 70.19ms, mfu 3.51%
iter 3831: loss 0.4722, time 72.16ms, mfu 3.50%
iter 3832: loss 0.4366, time 69.83ms, mfu 3.51%
iter 3833: loss 0.4661, time 72.58ms, mfu 3.50%
iter 3834: loss 0.4933, time 69.73ms, mfu 3.50%
iter 3835: loss 0.5003, time 71.94ms, mfu 3.50%
iter 3836: loss 0.4609, time 69.78ms, mfu 3.51%
iter 3837: loss 0.4968, time 72.14ms, mfu 3.50%
iter 3838: loss 0.4690, time 69.79ms, mfu 3.51%
iter 3839: loss 0.4630, time 71.51ms, mfu 3.50%
iter 3840: loss 0.4671, time 70.25ms, mfu 3.51%
iter 3841: loss 0.4855, time 71.82ms, mfu 3.50%
iter 3842: loss 0.4527, time 69.72ms, mfu 3.51%
iter 3843: loss 0.4648, time 73.22ms, mfu 3.50%
iter 3844: loss 0.4748, time 70.79ms, mfu 3.50%
iter 3845: loss 0.4333, time 71.46ms, mfu 3.50%
iter 3846: loss 0.4819, time 69.27ms, mfu 3.51%
iter 3847: loss 0.4428, time 71.95ms, mfu 3.50%
iter 3848: loss 0.4505, time 71.02ms, mfu 3.50%
iter 3849: loss 0.4710, time 70.49ms, mfu 3.50%
iter 3850: loss 0.5000, time 69.36ms, mfu 3.51%
iter 3851: loss 0.4472, time 71.98ms, mfu 3.51%
iter 3852: loss 0.4704, time 70.67ms, mfu 3.51%
iter 3853: loss 0.4949, time 71.98ms, mfu 3.50%
iter 3854: loss 0.4723, time 70.28ms, mfu 3.51%
iter 3855: loss 0.4690, time 71.71ms, mfu 3.50%
iter 3856: loss 0.4624, time 70.18ms, mfu 3.51%
iter 3857: loss 0.4741, time 72.64ms, mfu 3.50%
iter 3858: loss 0.4189, time 70.06ms, mfu 3.50%
iter 3859: loss 0.4601, time 72.38ms, mfu 3.50%
iter 3860: loss 0.4304, time 70.64ms, mfu 3.50%
iter 3861: loss 0.4827, time 72.50ms, mfu 3.49%
iter 3862: loss 0.4598, time 69.59ms, mfu 3.50%
iter 3863: loss 0.4680, time 72.18ms, mfu 3.49%
iter 3864: loss 0.4377, time 69.86ms, mfu 3.50%
iter 3865: loss 0.4713, time 71.56ms, mfu 3.50%
